,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
13960,4/3/2020,Georgia,155,0,28,127,21,0,2
13961,4/3/2020,Germany,91159,1275,24575,65309,6365,168,2135
13962,4/3/2020,Ghana,205,5,31,169,1,0,0
13963,4/3/2020,Greece,1613,63,78,1472,69,10,17
13964,4/3/2020,Grenada,12,0,0,12,2,0,0
13965,4/3/2020,Guatemala,50,1,12,37,3,0,0
13966,4/3/2020,Guinea,73,0,2,71,21,0,2
13967,4/3/2020,Guinea-Bissau,15,0,0,15,6,0,0
13968,4/3/2020,Guyana,23,4,0,19,4,0,0
13969,4/3/2020,Haiti,16,0,1,15,0,0,0
13970,4/3/2020,Holy See,7,0,0,7,0,0,0
13971,4/3/2020,Honduras,222,15,3,204,3,1,0
13972,4/3/2020,Hungary,623,26,43,554,38,5,1
13973,4/3/2020,Iceland,1364,4,309,1051,45,0,25
13974,4/3/2020,India,2567,72,192,2303,24,0,1
13975,4/3/2020,Indonesia,1986,181,134,1671,196,11,22
13976,4/3/2020,Iran,53183,3294,17935,31954,2715,134,1224
13977,4/3/2020,Iraq,820,54,226,540,48,0,24
13978,4/3/2020,Ireland,4273,120,5,4148,424,22,0
13979,4/3/2020,Israel,7729,43,667,7019,597,5,70
13980,4/3/2020,Italy,119827,14681,19758,85388,4585,766,1480
13981,4/3/2020,Jamaica,47,3,2,42,0,0,0
13982,4/3/2020,Japan,3154,81,514,2559,336,6,42
13983,4/3/2020,Jordan,310,5,58,247,11,0,13
13984,4/3/2020,Kazakhstan,464,3,29,432,29,0,2
13985,4/3/2020,Kenya,122,4,4,114,12,1,0
13986,4/3/2020,Kiribati,0,0,0,0,0,0,0
13987,4/3/2020,"Korea, South",10062,174,6021,3867,86,5,193
13988,4/3/2020,Kosovo,126,1,10,115,1,0,0
13989,4/3/2020,Kuwait,417,0,82,335,75,0,1
13990,4/3/2020,Kyrgyzstan,130,1,6,123,14,1,1
13991,4/3/2020,Laos,10,0,0,10,0,0,0
13992,4/3/2020,Latvia,493,1,1,491,35,1,-30
13993,4/3/2020,Lebanon,508,17,50,441,14,1,4
13994,4/3/2020,Lesotho,0,0,0,0,0,0,0
13995,4/3/2020,Liberia,7,0,0,7,1,0,0
13996,4/3/2020,Libya,11,1,0,10,0,0,0
13997,4/3/2020,Liechtenstein,76,0,51,25,1,0,1
13998,4/3/2020,Lithuania,631,6,0,625,52,0,0
13999,4/3/2020,Luxembourg,2612,31,500,2081,125,1,420
14000,4/3/2020,Madagascar,70,0,0,70,11,0,0
14001,4/3/2020,Malawi,3,0,0,3,0,0,0
14002,4/3/2020,Malaysia,3333,53,827,2453,217,3,60
14003,4/3/2020,Maldives,19,0,13,6,0,0,0
14004,4/3/2020,Mali,39,3,0,36,3,0,0
14005,4/3/2020,Malta,202,0,2,200,6,0,0
14006,4/3/2020,Marshall Islands,0,0,0,0,0,0,0
14007,4/3/2020,Mauritania,6,1,2,3,0,0,0
14008,4/3/2020,Mauritius,186,7,0,179,17,0,0
14009,4/3/2020,Mexico,1688,60,633,995,178,10,598
14010,4/3/2020,Micronesia,0,0,0,0,0,0,0
14011,4/3/2020,Moldova,591,8,26,557,86,2,3
14012,4/3/2020,Monaco,64,1,3,60,4,0,1
14013,4/3/2020,Mongolia,14,0,2,12,0,0,0
14014,4/3/2020,Montenegro,174,2,1,171,30,0,1
14015,4/3/2020,Morocco,791,48,57,686,83,4,26
14016,4/3/2020,Mozambique,10,0,0,10,0,0,0
14017,4/3/2020,Namibia,14,0,3,11,0,0,0
14018,4/3/2020,Nepal,6,0,1,5,0,0,0
14019,4/3/2020,Netherlands,15821,1490,10,14321,1033,149,0
14020,4/3/2020,New Zealand,868,1,103,764,71,0,11
14021,4/3/2020,Nicaragua,5,1,0,4,0,0,0
14022,4/3/2020,Niger,120,5,0,115,22,0,0
14023,4/3/2020,Nigeria,210,4,25,181,26,2,5
14024,4/3/2020,North Macedonia,430,12,20,398,46,1,3
14025,4/3/2020,Norway,5370,59,32,5279,223,9,0
14026,4/3/2020,Oman,252,1,57,194,21,0,0
14027,4/3/2020,Pakistan,2818,41,131,2646,132,1,5
14028,4/3/2020,Palau,0,0,0,0,0,0,0
14029,4/3/2020,Panama,1475,37,10,1428,158,5,1
14030,4/3/2020,Papua New Guinea,1,0,0,1,0,0,0
14031,4/3/2020,Paraguay,92,3,6,83,15,0,4
14032,4/3/2020,Peru,1595,209,537,849,181,26,0
14033,4/3/2020,Philippines,3018,136,52,2830,385,29,1
14034,4/3/2020,Poland,3383,71,56,3256,437,14,0
14035,4/3/2020,Portugal,9886,246,68,9572,852,37,0
14036,4/3/2020,Qatar,1075,3,93,979,126,0,21
14037,4/3/2020,Romania,3183,133,283,2767,445,18,16
14038,4/3/2020,Russia,4149,34,281,3834,601,4,46
14039,4/3/2020,Rwanda,89,0,0,89,5,0,0
14040,4/3/2020,Saint Kitts and Nevis,9,0,0,9,0,0,0
14041,4/3/2020,Saint Lucia,13,0,1,12,0,0,0
14042,4/3/2020,Saint Vincent and the Grenadines,3,0,1,2,1,0,0
14043,4/3/2020,Samoa,0,0,0,0,0,0,0
14044,4/3/2020,San Marino,245,30,21,194,0,0,0
14045,4/3/2020,Sao Tome and Principe,0,0,0,0,0,0,0
14046,4/3/2020,Saudi Arabia,2039,25,351,1663,154,4,23
14047,4/3/2020,Senegal,207,1,66,140,12,0,11
14048,4/3/2020,Serbia,1476,39,0,1437,305,8,0
14049,4/3/2020,Seychelles,10,0,0,10,0,0,0
14050,4/3/2020,Sierra Leone,2,0,0,2,0,0,0
14051,4/3/2020,Singapore,1114,5,282,827,65,1,16
14052,4/3/2020,Slovakia,450,1,10,439,24,0,5
14053,4/3/2020,Slovenia,934,20,70,844,37,3,0
14054,4/3/2020,Solomon Islands,0,0,0,0,0,0,0
14055,4/3/2020,Somalia,7,0,1,6,2,0,0
14056,4/3/2020,South Africa,1505,9,95,1401,43,4,45
14057,4/3/2020,South Sudan,0,0,0,0,0,0,0
14058,4/3/2020,Spain,119199,11198,30513,77488,7134,850,3770
14059,4/3/2020,Sri Lanka,159,4,24,131,8,0,3
14060,4/3/2020,Sudan,10,2,2,6,3,0,0
14061,4/3/2020,Summer Olympics 2020,0,0,0,0,0,0,0
14062,4/3/2020,Suriname,10,1,0,9,0,1,0
14063,4/3/2020,Sweden,6475,605,0,5870,601,70,0
14064,4/3/2020,Switzerland,19606,591,4846,14169,779,55,833
14065,4/3/2020,Syria,16,2,0,14,0,0,0
14066,4/3/2020,Taiwan*,348,5,50,293,9,0,5
14067,4/3/2020,Tajikistan,0,0,0,0,0,0,0
14068,4/3/2020,Tanzania,20,1,3,16,0,0,1
14069,4/3/2020,Thailand,1978,19,581,1378,103,4,76
14070,4/3/2020,Timor-Leste,1,0,0,1,0,0,0
14071,4/3/2020,Togo,40,3,17,20,1,1,0
14072,4/3/2020,Trinidad and Tobago,98,6,1,91,4,1,0
14073,4/3/2020,Tunisia,495,18,5,472,40,4,0
14074,4/3/2020,Turkey,20921,425,484,20012,2786,69,69
14075,4/3/2020,US,289116,9558,9707,269851,32307,1406,706
14076,4/3/2020,Uganda,48,0,0,48,3,0,0
14077,4/3/2020,Ukraine,1072,27,22,1023,175,5,3
14078,4/3/2020,United Arab Emirates,1264,9,108,1147,240,1,12
14079,4/3/2020,United Kingdom,53699,4524,208,48967,4981,737,16
14080,4/3/2020,Uruguay,386,4,86,296,17,0,18
14081,4/3/2020,Uzbekistan,227,2,25,200,22,0,0
14082,4/3/2020,Vanuatu,0,0,0,0,0,0,0
14083,4/3/2020,Venezuela,153,7,52,94,7,2,9
14084,4/3/2020,Vietnam,237,0,85,152,4,0,10
14085,4/3/2020,West Bank and Gaza,194,1,21,172,33,0,3
14086,4/3/2020,Yemen,0,0,0,0,0,0,0
14087,4/3/2020,Zambia,39,1,2,36,0,0,2
14088,4/3/2020,Zimbabwe,9,1,0,8,0,0,0
14089,4/4/2020,Afghanistan,300,10,10,280,25,2,0
14090,4/4/2020,Albania,333,20,99,214,29,3,10
14091,4/4/2020,Algeria,1251,130,90,1031,80,25,28
14092,4/4/2020,Andorra,466,17,21,428,27,1,5
14093,4/4/2020,Angola,10,2,2,6,2,0,1
14094,4/4/2020,Antigua and Barbuda,15,0,0,15,0,0,0
14095,4/4/2020,Argentina,1451,43,279,1129,186,4,13
14096,4/4/2020,Armenia,770,7,43,720,34,0,0
14097,4/4/2020,Australia,5550,30,701,4819,220,2,52
14098,4/4/2020,Austria,11781,186,2507,9088,257,18,485
14099,4/4/2020,Azerbaijan,521,5,32,484,78,0,0
14100,4/4/2020,Bahamas,28,4,0,24,4,3,-1
14101,4/4/2020,Bahrain,688,4,423,261,16,0,41
14102,4/4/2020,Bangladesh,70,8,30,32,9,2,4
14103,4/4/2020,Barbados,52,0,0,52,1,0,0
14104,4/4/2020,Belarus,440,5,53,382,89,1,0
14105,4/4/2020,Belgium,18431,1283,3247,13901,1661,140,375
14106,4/4/2020,Belize,4,0,0,4,0,0,0
14107,4/4/2020,Benin,16,0,2,14,0,0,0
14108,4/4/2020,Bhutan,5,0,2,3,0,0,0
14109,4/4/2020,Bolivia,139,10,1,128,7,1,0
14110,4/4/2020,Bosnia and Herzegovina,624,21,30,573,45,4,3
14111,4/4/2020,Botswana,4,1,0,3,0,0,0
14112,4/4/2020,Brazil,10360,445,127,9788,1304,86,0
14113,4/4/2020,Brunei,135,1,66,68,1,0,1
14114,4/4/2020,Bulgaria,503,17,34,452,18,3,4
14115,4/4/2020,Burkina Faso,318,16,66,236,16,0,16
14116,4/4/2020,Burma,21,1,0,20,1,0,0
14117,4/4/2020,Burundi,3,0,0,3,0,0,0
14118,4/4/2020,Cabo Verde,7,1,0,6,1,0,0
14119,4/4/2020,Cambodia,114,0,50,64,0,0,15
14120,4/4/2020,Cameroon,555,9,17,529,46,1,0
14121,4/4/2020,Canada,14893,359,0,14534,1347,83,0
14122,4/4/2020,Central African Republic,8,0,0,8,0,0,0
14123,4/4/2020,Chad,9,0,0,9,1,0,0
14124,4/4/2020,Chile,4355,27,528,3800,512,5,101
14125,4/4/2020,China,82543,3330,75385,3828,32,4,186
14126,4/4/2020,Colombia,1406,32,85,1289,139,7,30
14127,4/4/2020,Comoros,0,0,0,0,0,0,0
14128,4/4/2020,Congo (Brazzaville),22,2,2,18,0,0,0
14129,4/4/2020,Congo (Kinshasa),154,18,3,133,20,5,0
14130,4/4/2020,Costa Rica,435,2,13,420,19,0,2
14131,4/4/2020,Cote d'Ivoire,245,1,25,219,27,0,6
14132,4/4/2020,Croatia,1126,12,119,995,47,4,27
14133,4/4/2020,Cuba,288,6,15,267,19,0,0
14134,4/4/2020,Cyprus,426,11,33,382,30,0,5
14135,4/4/2020,Czechia,4472,59,78,4335,381,6,6
14136,4/4/2020,Denmark,4269,161,1379,2729,323,22,92
14137,4/4/2020,Djibouti,50,0,8,42,1,0,0
14138,4/4/2020,Dominica,14,0,0,14,2,0,0
14139,4/4/2020,Dominican Republic,1488,68,16,1404,0,0,0
14140,4/4/2020,Ecuador,3465,172,100,3193,97,27,35
14141,4/4/2020,Egypt,1070,71,241,758,85,5,25
14142,4/4/2020,El Salvador,56,3,2,51,10,1,2
14143,4/4/2020,Equatorial Guinea,16,0,1,15,0,0,0
14144,4/4/2020,Eritrea,29,0,0,29,7,0,0
14145,4/4/2020,Estonia,1039,13,59,967,78,1,11
14146,4/4/2020,Eswatini,9,0,0,9,0,0,0
14147,4/4/2020,Ethiopia,38,0,4,34,3,0,1
14148,4/4/2020,Fiji,12,0,0,12,5,0,0
14149,4/4/2020,Finland,1882,25,300,1557,267,5,0
14150,4/4/2020,France,47378,7562,15572,24244,0,1053,1437
14151,4/4/2020,Gabon,21,1,1,19,0,0,0
14152,4/4/2020,Gambia,4,1,2,1,0,0,0
14153,4/4/2020,Georgia,162,1,36,125,7,1,8
14154,4/4/2020,Germany,96092,1444,26400,68248,4933,169,1825
14155,4/4/2020,Ghana,205,5,31,169,0,0,0
14156,4/4/2020,Greece,1673,68,78,1527,60,5,0
14157,4/4/2020,Grenada,12,0,0,12,0,0,0
14158,4/4/2020,Guatemala,61,2,15,44,11,1,3
14159,4/4/2020,Guinea,111,0,5,106,38,0,3
14160,4/4/2020,Guinea-Bissau,18,0,0,18,3,0,0
14161,4/4/2020,Guyana,23,4,0,19,0,0,0
14162,4/4/2020,Haiti,18,0,1,17,2,0,0
14163,4/4/2020,Holy See,7,0,0,7,0,0,0
14164,4/4/2020,Honduras,264,15,3,246,42,0,0
14165,4/4/2020,Hungary,678,32,58,588,55,6,15
14166,4/4/2020,Iceland,1417,4,396,1017,53,0,87
14167,4/4/2020,India,3082,86,229,2767,515,14,37
14168,4/4/2020,Indonesia,2092,191,150,1751,106,10,16
14169,4/4/2020,Iran,55743,3452,19736,32555,2560,158,1801
14170,4/4/2020,Iraq,878,56,259,563,58,2,33
14171,4/4/2020,Ireland,4604,137,25,4442,331,17,20
14172,4/4/2020,Israel,8157,49,717,7391,428,6,50
14173,4/4/2020,Italy,124632,15362,20996,88274,4805,681,1238
14174,4/4/2020,Jamaica,53,3,7,43,6,0,5
14175,4/4/2020,Japan,3525,87,514,2924,371,6,0
14176,4/4/2020,Jordan,323,5,74,244,13,0,16
14177,4/4/2020,Kazakhstan,531,5,36,490,67,2,7
14178,4/4/2020,Kenya,126,4,4,118,4,0,0
14179,4/4/2020,Kiribati,0,0,0,0,0,0,0
14180,4/4/2020,"Korea, South",10156,177,6325,3654,94,3,304
14181,4/4/2020,Kosovo,135,1,16,118,9,0,6
14182,4/4/2020,Kuwait,479,1,93,385,62,1,11
14183,4/4/2020,Kyrgyzstan,144,1,9,134,14,0,3
14184,4/4/2020,Laos,10,0,0,10,0,0,0
14185,4/4/2020,Latvia,509,1,1,507,16,0,0
14186,4/4/2020,Lebanon,520,17,54,449,12,0,4
14187,4/4/2020,Lesotho,0,0,0,0,0,0,0
14188,4/4/2020,Liberia,10,1,3,6,3,1,3
14189,4/4/2020,Libya,18,1,0,17,7,0,0
14190,4/4/2020,Liechtenstein,77,1,55,21,1,1,4
14191,4/4/2020,Lithuania,683,7,0,676,52,1,0
14192,4/4/2020,Luxembourg,2729,31,500,2198,117,0,0
14193,4/4/2020,Madagascar,70,0,0,70,0,0,0
14194,4/4/2020,Malawi,4,0,0,4,1,0,0
14195,4/4/2020,Malaysia,3483,57,915,2511,150,4,88
14196,4/4/2020,Maldives,19,0,13,6,0,0,0
14197,4/4/2020,Mali,41,3,1,37,2,0,1
14198,4/4/2020,Malta,213,0,2,211,11,0,0
14199,4/4/2020,Marshall Islands,0,0,0,0,0,0,0
14200,4/4/2020,Mauritania,6,1,2,3,0,0,0
14201,4/4/2020,Mauritius,196,7,7,182,10,0,7
14202,4/4/2020,Mexico,1890,79,633,1178,202,19,0
14203,4/4/2020,Micronesia,0,0,0,0,0,0,0
14204,4/4/2020,Moldova,752,12,29,711,161,4,3
14205,4/4/2020,Monaco,66,1,3,62,2,0,0
14206,4/4/2020,Mongolia,14,0,2,12,0,0,0
14207,4/4/2020,Montenegro,201,2,1,198,27,0,0
14208,4/4/2020,Morocco,919,59,66,794,128,11,9
14209,4/4/2020,Mozambique,10,0,0,10,0,0,0
14210,4/4/2020,Namibia,14,0,3,11,0,0,0
14211,4/4/2020,Nepal,9,0,1,8,3,0,0
14212,4/4/2020,Netherlands,16727,1656,12,15059,906,166,2
14213,4/4/2020,New Zealand,950,1,127,822,82,0,24
14214,4/4/2020,Nicaragua,5,1,0,4,0,0,0
14215,4/4/2020,Niger,144,8,0,136,24,3,0
14216,4/4/2020,Nigeria,214,4,25,185,4,0,0
14217,4/4/2020,North Macedonia,483,17,20,446,53,5,0
14218,4/4/2020,Norway,5550,62,32,5456,180,3,0
14219,4/4/2020,Oman,277,2,61,214,25,1,4
14220,4/4/2020,Pakistan,3157,47,211,2899,339,6,80
14221,4/4/2020,Palau,0,0,0,0,0,0,0
14222,4/4/2020,Panama,1673,41,13,1619,198,4,3
14223,4/4/2020,Papua New Guinea,1,0,0,1,0,0,0
14224,4/4/2020,Paraguay,96,3,12,81,4,0,6
14225,4/4/2020,Peru,1746,258,914,574,151,49,377
14226,4/4/2020,Philippines,3094,144,57,2893,76,8,5
14227,4/4/2020,Poland,3627,79,116,3432,244,8,60
14228,4/4/2020,Portugal,10524,266,75,10183,638,20,7
14229,4/4/2020,Qatar,1325,3,109,1213,250,0,16
14230,4/4/2020,Romania,3613,146,329,3138,430,13,46
14231,4/4/2020,Russia,4731,43,333,4355,582,9,52
14232,4/4/2020,Rwanda,102,0,0,102,13,0,0
14233,4/4/2020,Saint Kitts and Nevis,9,0,0,9,0,0,0
14234,4/4/2020,Saint Lucia,14,0,1,13,1,0,0
14235,4/4/2020,Saint Vincent and the Grenadines,7,0,1,6,4,0,0
14236,4/4/2020,Samoa,0,0,0,0,0,0,0
14237,4/4/2020,San Marino,259,32,27,200,14,2,6
14238,4/4/2020,Sao Tome and Principe,0,0,0,0,0,0,0
14239,4/4/2020,Saudi Arabia,2179,29,420,1730,140,4,69
14240,4/4/2020,Senegal,219,2,72,145,12,1,6
14241,4/4/2020,Serbia,1624,44,0,1580,148,5,0
14242,4/4/2020,Seychelles,10,0,0,10,0,0,0
14243,4/4/2020,Sierra Leone,4,0,0,4,2,0,0
14244,4/4/2020,Singapore,1189,6,297,886,75,1,15
14245,4/4/2020,Slovakia,471,1,10,460,21,0,0
14246,4/4/2020,Slovenia,977,22,79,876,43,2,9
14247,4/4/2020,Solomon Islands,0,0,0,0,0,0,0
14248,4/4/2020,Somalia,7,0,1,6,0,0,0
14249,4/4/2020,South Africa,1585,9,95,1481,80,0,0
14250,4/4/2020,South Sudan,0,0,0,0,0,0,0
14251,4/4/2020,Spain,126168,11947,34219,80002,6969,749,3706
14252,4/4/2020,Sri Lanka,166,5,27,134,7,1,3
14253,4/4/2020,Sudan,10,2,2,6,0,0,0
14254,4/4/2020,Summer Olympics 2020,0,0,0,0,0,0,0
14255,4/4/2020,Suriname,10,1,0,9,0,0,0
14256,4/4/2020,Sweden,6832,373,0,6459,357,-232,0
14257,4/4/2020,Switzerland,20505,666,6415,13424,899,75,1569
14258,4/4/2020,Syria,16,2,0,14,0,0,0
14259,4/4/2020,Taiwan*,355,5,50,300,7,0,0
14260,4/4/2020,Tajikistan,0,0,0,0,0,0,0
14261,4/4/2020,Tanzania,20,1,3,16,0,0,0
14262,4/4/2020,Thailand,2067,20,612,1435,89,1,31
14263,4/4/2020,Timor-Leste,1,0,0,1,0,0,0
14264,4/4/2020,Togo,41,3,17,21,1,0,0
14265,4/4/2020,Trinidad and Tobago,103,6,1,96,5,0,0
14266,4/4/2020,Tunisia,553,18,5,530,58,0,0
14267,4/4/2020,Turkey,23934,501,786,22647,3013,76,302
14268,4/4/2020,US,321502,11167,14652,295683,32386,1609,4945
14269,4/4/2020,Uganda,48,0,0,48,0,0,0
14270,4/4/2020,Ukraine,1225,32,25,1168,153,5,3
14271,4/4/2020,United Arab Emirates,1505,10,125,1370,241,1,17
14272,4/4/2020,United Kingdom,57772,5281,215,52276,4073,757,7
14273,4/4/2020,Uruguay,400,5,93,302,14,1,7
14274,4/4/2020,Uzbekistan,266,2,25,239,39,0,0
14275,4/4/2020,Vanuatu,0,0,0,0,0,0,0
14276,4/4/2020,Venezuela,155,7,52,96,2,0,0
14277,4/4/2020,Vietnam,240,0,90,150,3,0,5
14278,4/4/2020,West Bank and Gaza,217,1,21,195,23,0,0
14279,4/4/2020,Yemen,0,0,0,0,0,0,0
14280,4/4/2020,Zambia,39,1,2,36,0,0,0
14281,4/4/2020,Zimbabwe,9,1,0,8,0,0,0
14282,4/5/2020,Afghanistan,338,12,15,311,38,2,5
14283,4/5/2020,Albania,361,20,104,237,28,0,5
14284,4/5/2020,Algeria,1320,152,90,1078,69,22,0
14285,4/5/2020,Andorra,501,18,26,457,35,1,5
14286,4/5/2020,Angola,14,2,2,10,4,0,0
14287,4/5/2020,Antigua and Barbuda,15,0,0,15,0,0,0
14288,4/5/2020,Argentina,1451,44,280,1127,0,1,1
14289,4/5/2020,Armenia,822,7,57,758,52,0,14
14290,4/5/2020,Australia,5687,35,757,4895,137,5,56
14291,4/5/2020,Austria,12051,204,2998,8849,270,18,491
14292,4/5/2020,Azerbaijan,584,7,32,545,63,2,0
14293,4/5/2020,Bahamas,28,4,0,24,0,0,0
14294,4/5/2020,Bahrain,700,4,431,265,12,0,8
14295,4/5/2020,Bangladesh,88,9,33,46,18,1,3
14296,4/5/2020,Barbados,56,1,6,49,4,1,6
14297,4/5/2020,Belarus,562,8,52,502,122,3,-1
14298,4/5/2020,Belgium,19691,1447,3751,14493,1260,164,504
14299,4/5/2020,Belize,5,0,0,5,1,0,0
14300,4/5/2020,Benin,22,0,5,17,6,0,3
14301,4/5/2020,Bhutan,5,0,2,3,0,0,0
14302,4/5/2020,Bolivia,157,10,2,145,18,0,1
14303,4/5/2020,Bosnia and Herzegovina,654,23,30,601,30,2,0
14304,4/5/2020,Botswana,6,1,0,5,2,0,0
14305,4/5/2020,Brazil,11130,486,127,10517,770,41,0
14306,4/5/2020,Brunei,135,1,73,61,0,0,7
14307,4/5/2020,Bulgaria,531,20,37,474,28,3,3
14308,4/5/2020,Burkina Faso,345,17,90,238,27,1,24
14309,4/5/2020,Burma,21,1,0,20,0,0,0
14310,4/5/2020,Burundi,3,0,0,3,0,0,0
14311,4/5/2020,Cabo Verde,7,1,0,6,0,0,0
14312,4/5/2020,Cambodia,114,0,50,64,0,0,0
14313,4/5/2020,Cameroon,650,9,17,624,95,0,0
14314,4/5/2020,Canada,16462,434,0,16028,1569,75,0
14315,4/5/2020,Central African Republic,8,0,0,8,0,0,0
14316,4/5/2020,Chad,9,0,0,9,0,0,0
14317,4/5/2020,Chile,4665,34,618,4013,310,7,90
14318,4/5/2020,China,82602,3333,75646,3623,59,3,261
14319,4/5/2020,Colombia,1485,35,88,1362,79,3,3
14320,4/5/2020,Comoros,0,0,0,0,0,0,0
14321,4/5/2020,Congo (Brazzaville),45,5,2,38,23,3,0
14322,4/5/2020,Congo (Kinshasa),154,18,3,133,0,0,0
14323,4/5/2020,Costa Rica,454,2,16,436,19,0,3
14324,4/5/2020,Cote d'Ivoire,261,3,37,221,16,2,12
14325,4/5/2020,Croatia,1182,15,125,1042,56,3,6
14326,4/5/2020,Cuba,320,8,15,297,32,2,0
14327,4/5/2020,Cyprus,446,9,37,400,20,-2,4
14328,4/5/2020,Czechia,4587,67,96,4424,115,8,18
14329,4/5/2020,Denmark,4561,179,1429,2953,292,18,50
14330,4/5/2020,Djibouti,59,0,9,50,9,0,1
14331,4/5/2020,Dominica,14,0,0,14,0,0,0
14332,4/5/2020,Dominican Republic,1745,82,17,1646,257,14,1
14333,4/5/2020,Ecuador,3646,180,100,3366,181,8,0
14334,4/5/2020,Egypt,1173,78,247,848,103,7,6
14335,4/5/2020,El Salvador,62,3,2,57,6,0,0
14336,4/5/2020,Equatorial Guinea,16,0,1,15,0,0,0
14337,4/5/2020,Eritrea,29,0,0,29,0,0,0
14338,4/5/2020,Estonia,1097,15,62,1020,58,2,3
14339,4/5/2020,Eswatini,9,0,0,9,0,0,0
14340,4/5/2020,Ethiopia,43,2,4,37,5,2,0
14341,4/5/2020,Fiji,12,0,0,12,0,0,0
14342,4/5/2020,Finland,1927,28,300,1599,45,3,0
14343,4/5/2020,France,48233,8081,16349,23803,855,519,777
14344,4/5/2020,Gabon,21,1,1,19,0,0,0
14345,4/5/2020,Gambia,4,1,2,1,0,0,0
14346,4/5/2020,Georgia,174,2,36,136,12,1,0
14347,4/5/2020,Germany,100123,1584,28700,69839,4031,140,2300
14348,4/5/2020,Ghana,214,5,31,178,9,0,0
14349,4/5/2020,Greece,1735,73,78,1584,62,5,0
14350,4/5/2020,Grenada,12,0,0,12,0,0,0
14351,4/5/2020,Guatemala,61,2,15,44,0,0,0
14352,4/5/2020,Guinea,121,0,5,116,10,0,0
14353,4/5/2020,Guinea-Bissau,18,0,0,18,0,0,0
14354,4/5/2020,Guyana,24,4,0,20,1,0,0
14355,4/5/2020,Haiti,18,0,1,17,0,0,0
14356,4/5/2020,Holy See,7,0,0,7,0,0,0
14357,4/5/2020,Honduras,268,22,6,240,4,7,3
14358,4/5/2020,Hungary,733,34,66,633,55,2,8
14359,4/5/2020,Iceland,1486,4,428,1054,69,0,32
14360,4/5/2020,India,3588,99,229,3260,506,13,0
14361,4/5/2020,Indonesia,2273,198,164,1911,181,7,14
14362,4/5/2020,Iran,58226,3603,19736,34887,2483,151,0
14363,4/5/2020,Iraq,961,61,279,621,83,5,20
14364,4/5/2020,Ireland,4994,158,25,4811,390,21,0
14365,4/5/2020,Israel,8740,56,820,7864,583,7,103
14366,4/5/2020,Italy,128948,15887,21815,91246,4316,525,819
14367,4/5/2020,Jamaica,58,3,8,47,5,0,1
14368,4/5/2020,Japan,3876,93,514,3269,351,6,0
14369,4/5/2020,Jordan,345,5,110,230,22,0,36
14370,4/5/2020,Kazakhstan,584,5,42,537,53,0,6
14371,4/5/2020,Kenya,142,4,4,134,16,0,0
14372,4/5/2020,Kiribati,0,0,0,0,0,0,0
14373,4/5/2020,"Korea, South",10237,183,6463,3591,81,6,138
14374,4/5/2020,Kosovo,140,1,23,116,5,0,7
14375,4/5/2020,Kuwait,556,1,99,456,77,0,6
14376,4/5/2020,Kyrgyzstan,147,1,9,137,3,0,0
14377,4/5/2020,Laos,11,0,0,11,1,0,0
14378,4/5/2020,Latvia,533,1,1,531,24,0,0
14379,4/5/2020,Lebanon,527,18,54,455,7,1,0
14380,4/5/2020,Lesotho,0,0,0,0,0,0,0
14381,4/5/2020,Liberia,13,3,3,7,3,2,0
14382,4/5/2020,Libya,18,1,0,17,0,0,0
14383,4/5/2020,Liechtenstein,77,1,56,20,0,0,1
14384,4/5/2020,Lithuania,716,8,0,708,33,1,0
14385,4/5/2020,Luxembourg,2804,36,500,2268,75,5,0
14386,4/5/2020,Madagascar,72,0,2,70,2,0,2
14387,4/5/2020,Malawi,4,0,0,4,0,0,0
14388,4/5/2020,Malaysia,3662,61,1005,2596,179,4,90
14389,4/5/2020,Maldives,19,0,13,6,0,0,0
14390,4/5/2020,Mali,45,5,1,39,4,2,0
14391,4/5/2020,Malta,227,0,5,222,14,0,3
14392,4/5/2020,Marshall Islands,0,0,0,0,0,0,0
14393,4/5/2020,Mauritania,6,1,2,3,0,0,0
14394,4/5/2020,Mauritius,227,7,7,213,31,0,0
14395,4/5/2020,Mexico,2143,94,633,1416,253,15,0
14396,4/5/2020,Micronesia,0,0,0,0,0,0,0
14397,4/5/2020,Moldova,864,15,30,819,112,3,1
14398,4/5/2020,Monaco,73,1,3,69,7,0,0
14399,4/5/2020,Mongolia,14,0,2,12,0,0,0
14400,4/5/2020,Montenegro,214,2,1,211,13,0,0
14401,4/5/2020,Morocco,1021,70,76,875,102,11,10
14402,4/5/2020,Mozambique,10,0,0,10,0,0,0
14403,4/5/2020,Namibia,16,0,3,13,2,0,0
14404,4/5/2020,Nepal,9,0,1,8,0,0,0
14405,4/5/2020,Netherlands,17953,1771,7,16175,1226,115,-5
14406,4/5/2020,New Zealand,1039,1,156,882,89,0,29
14407,4/5/2020,Nicaragua,6,1,0,5,1,0,0
14408,4/5/2020,Niger,184,10,13,161,40,2,13
14409,4/5/2020,Nigeria,232,5,33,194,18,1,8
14410,4/5/2020,North Macedonia,555,18,23,514,72,1,3
14411,4/5/2020,Norway,5687,71,32,5584,137,9,0
14412,4/5/2020,Oman,298,2,61,235,21,0,0
14413,4/5/2020,Pakistan,3766,53,259,3454,609,6,48
14414,4/5/2020,Palau,0,0,0,0,0,0,0
14415,4/5/2020,Panama,1801,46,13,1742,128,5,0
